Destination_ID,Destination_Name,Latitude,Longitude,Type,Popularity_Score,Average_Rating,Number_of_Reviews,Climate,Accessibility_Score,Nearby_Attractions_Count,Description_Text
12096,Pyramids of Giza,30.29181,31.62051,Historic Site,0.535,2.89,2366,Hot,0.655,2,A hot historic site known for its vibrant culture.
12097,Dubai,24.64321,54.93227,City,0.043,4.29,441,Hot,1.0,5,A hot city known for its stunning views.
12098,Lisbon,39.2115,-8.92928,City,0.498,4.98,2411,Cold,0.483,6,Offers a memorable vacation.
12099,Chicago,42.11362,-88.07375,City,0.314,4.56,1604,Cold,0.728,7,Offers a perfect getaway.
12100,Galápagos Islands,-0.83113,-91.23865,Island,0.526,3.36,2561,Hot,0.914,4,Offers a memorable vacation.
12101,Amazon Rainforest,-4.49296,-62.34752,Forest,0.146,4.35,603,Temperate,0.799,1,Offers a perfect getaway.
12102,Cape Town,-33.08847,18.08762,City,0.417,4.32,2143,Cold,0.829,5,Offers a perfect getaway.
12103,Yosemite,38.61557,-120.10511,National Park,0.172,5.0,532,Temperate,0.991,2,Offers a family-friendly atmosphere.
12104,Venice,45.14135,12.99776,City,0.109,4.0,619,Temperate,0.618,2,Offers a perfect getaway.
12105,Amsterdam,51.68374,3.62541,City,0.513,3.1,2104,Cold,0.675,5,Famous for its lush landscapes.
12106,Colosseum,41.73449,12.01229,Historic Site,0.317,3.99,1675,Temperate,0.741,4,A temperate historic site known for its beautiful beaches.
12107,Amsterdam,52.21238,4.8826,City,0.341,4.26,1665,Cold,0.968,4,Famous for its lush landscapes.
12108,Maui,20.38846,-155.80278,Island,0.415,4.17,2063,Hot,0.811,2,Famous for its lush landscapes.
12109,Dubai,24.8845,55.49031,City,0.115,4.06,661,Hot,0.965,3,Offers a family-friendly atmosphere.
12110,Bali,-8.27135,114.6269,Island,0.191,3.91,1299,Temperate,0.956,2,Popular destination featuring friendly locals.
12111,Bora Bora,-16.56567,-150.98469,Island,0.691,3.7,3156,Temperate,0.622,3,Popular destination featuring scenic trails.
12112,Barcelona,41.40034,2.28173,City,0.321,4.28,1537,Hot,0.738,1,Offers a perfect getaway.
12113,Rocky Mountains,39.99868,-106.32121,Mountain,0.654,4.42,3135,Cold,0.628,3,Famous for its adventure sports.
12114,Rocky Mountains,38.83948,-105.78578,Mountain,0.265,4.76,1534,Cold,0.857,0,A cold mountain known for its vibrant culture.
12115,Paris,48.07434,1.9424,City,0.172,4.12,703,Temperate,0.395,8,Popular destination featuring scenic trails.
12116,Cancun,21.60296,-86.52029,Beach,0.277,4.07,1071,Hot,0.795,0,Popular destination featuring amazing food.
12117,Santorini,36.60653,25.85153,Island,0.462,3.94,2518,Hot,0.664,0,A hot island known for its tranquil nature.
12118,Maldives,1.64818,73.51121,Island,0.664,4.91,3292,Hot,0.85,1,Popular destination featuring friendly locals.
12119,Yosemite,37.64892,-119.30185,National Park,0.096,3.21,647,Temperate,0.62,3,Popular destination featuring historic landmarks.
12120,Dubai,25.36238,55.59415,City,0.277,4.4,1451,Hot,0.647,4,Offers a unique travel experience.
12121,Berlin,52.56422,12.91746,City,0.437,4.59,2175,Hot,0.834,4,Offers a unique travel experience.
12122,Rome,42.17753,12.04019,City,0.424,4.24,2072,Hot,0.611,4,Famous for its adventure sports.
12123,Yellowstone,44.37162,-110.57301,National Park,0.237,4.2,1234,Temperate,0.728,1,Offers a perfect getaway.
12124,Dubai,24.67791,55.18327,City,0.598,3.46,2976,Hot,0.954,6,Famous for its artistic heritage.
12125,Singapore,1.30706,103.92199,City,0.299,3.27,1467,Cold,0.661,5,Popular destination featuring unique wildlife.
12126,Serengeti,-2.12287,34.60258,National Park,0.303,4.83,1291,Temperate,0.918,2,Famous for its adventure sports.
12127,Rocky Mountains,40.12113,-105.88347,Mountain,0.108,3.01,1086,Cold,1.0,0,Popular destination featuring historic landmarks.
12128,Stonehenge,52.73926,-1.39353,Historic Site,0.251,3.7,1483,Cold,0.637,8,Offers a perfect getaway.
12129,Lisbon,38.06407,-9.11751,City,0.515,3.81,2461,Cold,0.647,4,A cold city known for its stunning views.
12130,Bora Bora,-16.67707,-150.46317,Island,0.1,3.24,812,Temperate,0.998,2,Offers a memorable vacation.
12131,Dubai Desert,25.15738,56.01581,Desert,0.2,4.27,1331,Hot,0.681,3,A hot desert known for its beautiful beaches.
12132,Lisbon,39.61288,-9.02716,City,0.248,4.37,1313,Hot,0.826,5,Famous for its peaceful environment.
12133,Ibiza,38.37779,1.64486,Beach,0.201,3.52,1149,Temperate,0.615,2,Popular destination featuring historic landmarks.
12134,Buenos Aires,-34.68242,-57.87234,City,0.189,3.13,988,Temperate,0.797,9,Famous for its artistic heritage.
12135,Moscow,55.56571,37.85223,City,0.666,4.52,3055,Cold,0.51,5,A cold city known for its beautiful beaches.
12136,Rocky Mountains,38.89569,-105.47641,Mountain,0.082,4.73,525,Cold,0.638,1,Offers a family-friendly atmosphere.
12137,Singapore,2.2247,103.31756,City,0.1,3.19,636,Cold,0.606,6,Offers a family-friendly atmosphere.
12138,Venice,44.04211,11.76406,City,0.312,3.4,1313,Hot,0.645,3,Offers a unique travel experience.
12139,Berlin,52.17356,13.10652,City,0.33,3.59,1754,Hot,0.78,5,A hot city known for its tranquil nature.
12140,Yosemite,37.6049,-118.74792,National Park,0.342,3.84,1676,Temperate,0.671,3,Famous for its lush landscapes.
12141,Fiji,-17.47648,178.9474,Island,0.218,3.26,1112,Temperate,0.567,2,A temperate island known for its rich history.
12142,Phuket,7.54526,98.11789,Beach,0.218,4.32,1150,Temperate,0.697,2,A temperate beach known for its rich history.
12143,Rocky Mountains,38.40768,-105.92332,Mountain,0.213,5.0,1370,Temperate,0.821,3,Famous for its peaceful environment.
12144,Cape Town,-33.71161,18.59371,City,0.469,4.75,2282,Hot,0.843,6,Famous for its breathtaking sunsets.
12145,Cancun,21.48036,-86.96411,Beach,0.397,4.41,2380,Hot,0.545,3,Offers a perfect getaway.
12146,Patagonia,-50.16644,-73.17459,Mountain,0.452,3.66,1922,Cold,0.562,0,A cold mountain known for its rich history.
12147,Dubai,24.56172,55.63382,City,0.104,4.24,299,Temperate,0.523,6,A temperate city known for its vibrant culture.
12148,Grand Canyon,36.43632,-111.51771,National Park,0.387,3.89,1821,Cold,0.65,0,A cold national park known for its rich history.
12149,Great Wall of China,41.12225,117.81234,Historic Site,0.401,4.47,1923,Cold,0.884,3,Offers a romantic escape.
12150,Venice,46.03063,12.74894,City,0.18,3.4,968,Temperate,0.721,5,Famous for its adventure sports.
12151,Cancun,21.03333,-87.28733,Beach,0.524,4.38,3180,Hot,0.783,2,Famous for its lush landscapes.
12152,Chicago,42.27638,-88.12753,City,0.281,4.38,1355,Cold,0.886,4,A cold city known for its beautiful beaches.
12153,Machu Picchu,-13.57699,-72.44805,Historic Site,0.239,4.33,1379,Hot,0.582,5,Famous for its breathtaking sunsets.
12154,Mount Fuji,34.82658,139.45332,Mountain,0.458,3.87,2248,Cold,0.694,0,A cold mountain known for its stunning views.
12155,Swiss Alps,46.34142,9.13406,Mountain,0.59,4.54,3187,Temperate,0.723,2,Famous for its adventure sports.
12156,Bali,-7.53476,115.73466,Island,0.204,4.5,1055,Hot,0.763,3,Famous for its lush landscapes.
12157,London,51.45151,-0.31257,City,0.212,4.44,837,Cold,0.387,3,Offers a unique travel experience.
12158,Amsterdam,51.32883,5.07318,City,0.154,4.27,709,Temperate,0.518,5,Popular destination featuring amazing food.
12159,Buenos Aires,-33.71909,-59.33411,City,0.277,3.51,1503,Temperate,0.547,3,Famous for its artistic heritage.
12160,Chicago,41.76823,-88.1569,City,0.151,4.97,848,Temperate,1.0,6,Popular destination featuring friendly locals.
12161,Paris,48.53289,3.2443,City,0.091,4.11,363,Cold,0.544,2,Offers a unique travel experience.
12162,Santorini,36.3438,24.46466,Island,0.048,3.9,102,Hot,0.888,2,Famous for its peaceful environment.
12163,Patagonia,-48.40192,-72.88524,Mountain,0.046,3.83,10,Cold,0.666,2,Popular destination featuring scenic trails.
12164,Los Angeles,33.55595,-116.62951,City,0.34,3.3,1590,Temperate,0.758,5,Famous for its lush landscapes.
12165,Buenos Aires,-35.21058,-58.15353,City,0.428,4.13,2269,Cold,0.804,3,Famous for its adventure sports.
12166,Istanbul,40.93842,27.73589,City,0.295,4.11,1389,Temperate,0.563,3,Offers a unique travel experience.
12167,Maui,20.35873,-155.70315,Island,0.262,3.08,1177,Hot,0.725,2,A hot island known for its tranquil nature.
12168,Moscow,55.35268,37.50298,City,0.317,3.76,1802,Cold,0.594,2,Popular destination featuring scenic trails.
12169,Buenos Aires,-34.72933,-58.36852,City,0.413,3.33,1875,Hot,0.664,4,Offers a perfect getaway.
12170,Toronto,43.89536,-79.5759,City,0.183,3.94,554,Cold,0.431,1,A cold city known for its tranquil nature.
12171,Yellowstone,43.98986,-110.08159,National Park,0.566,3.85,2998,Temperate,0.512,1,Famous for its breathtaking sunsets.
12172,Yosemite,38.21871,-119.06982,National Park,0.404,4.43,1774,Cold,0.79,1,Popular destination featuring friendly locals.
12173,Chicago,42.19845,-87.38717,City,0.268,4.54,1087,Temperate,0.751,8,A temperate city known for its stunning views.
12174,Colosseum,42.26739,12.71888,Historic Site,0.218,4.38,1011,Cold,0.598,5,Famous for its peaceful environment.
12175,Istanbul,41.6451,29.53604,City,0.223,4.31,1274,Hot,0.784,2,Popular destination featuring friendly locals.
12176,Pyramids of Giza,29.92932,30.88707,Historic Site,0.154,3.78,619,Cold,0.958,4,Famous for its breathtaking sunsets.
12177,Patagonia,-49.76543,-72.79596,Mountain,0.552,3.86,2576,Temperate,0.764,2,Offers a perfect getaway.
12178,Yellowstone,44.84004,-110.36921,National Park,0.478,4.11,2538,Temperate,0.772,2,Offers a perfect getaway.
12179,Maui,20.97091,-156.66696,Island,0.287,3.32,1188,Hot,0.697,1,Offers a romantic escape.
12180,Maldives,4.05944,72.64292,Island,0.255,4.12,1500,Temperate,0.456,1,A temperate island known for its tranquil nature.
12181,Buenos Aires,-35.09839,-58.16458,City,0.337,4.17,1561,Hot,0.597,5,A hot city known for its stunning views.
12182,Dubai,25.42666,55.62825,City,0.339,3.48,1732,Temperate,0.698,6,Famous for its lush landscapes.
12183,Pyramids of Giza,29.59614,31.09021,Historic Site,0.411,4.27,2140,Cold,1.0,4,Popular destination featuring unique wildlife.
12184,Berlin,53.10795,13.1839,City,0.438,3.64,2212,Cold,0.516,6,A cold city known for its vibrant culture.
12185,Pyramids of Giza,29.95092,31.0526,Historic Site,0.03,4.02,10,Temperate,0.719,5,A temperate historic site known for its stunning views.
12186,Lisbon,39.61667,-9.4949,City,0.453,3.69,2272,Hot,0.746,7,Offers a romantic escape.
12187,Serengeti,-2.38349,35.01041,National Park,0.315,4.25,1815,Temperate,0.805,3,Famous for its artistic heritage.
12188,Tokyo,35.7632,139.4185,City,0.071,3.69,485,Temperate,0.764,3,Famous for its breathtaking sunsets.
12189,Yellowstone,45.01954,-109.37776,National Park,0.185,3.32,943,Temperate,0.785,0,Popular destination featuring historic landmarks.
12190,Fiji,-16.85428,178.41684,Island,0.515,3.84,2614,Hot,0.779,2,A hot island known for its tranquil nature.
12191,Bali,-7.8819,114.65756,Island,0.216,3.68,1113,Temperate,0.835,2,Offers a romantic escape.
12192,Venice,44.72537,12.71764,City,0.106,3.39,733,Cold,0.904,5,Famous for its artistic heritage.
12193,Himalayas,28.72546,86.11646,Mountain,0.211,4.49,1153,Temperate,0.772,2,Popular destination featuring unique wildlife.
12194,Maui,21.7646,-156.08472,Island,0.417,4.5,2119,Hot,0.677,0,Popular destination featuring unique wildlife.
12195,Toronto,44.1535,-79.63698,City,0.283,2.93,1586,Cold,0.691,9,Offers a unique travel experience.
12196,Rocky Mountains,39.70561,-105.34068,Mountain,0.384,3.82,2054,Cold,0.766,0,Famous for its artistic heritage.
12197,Maui,21.30051,-156.25497,Island,0.037,3.77,62,Hot,0.617,2,Famous for its breathtaking sunsets.
12198,Serengeti,-2.67862,35.17022,National Park,0.099,5.0,285,Cold,0.842,2,Offers a perfect getaway.
12199,Swiss Alps,47.45746,9.93788,Mountain,0.564,4.22,2810,Cold,0.639,2,Offers a family-friendly atmosphere.
12200,Pyramids of Giza,29.21482,31.30624,Historic Site,0.529,4.52,2632,Cold,0.687,4,Popular destination featuring historic landmarks.
12201,Patagonia,-49.33794,-73.32514,Mountain,0.193,3.71,931,Cold,0.762,3,Popular destination featuring historic landmarks.
12202,New York,40.87081,-74.35342,City,0.639,4.63,3499,Hot,0.722,4,A hot city known for its stunning views.
12203,London,52.12293,0.78249,City,0.226,4.3,1356,Temperate,0.686,7,Offers a unique travel experience.
12204,Rocky Mountains,38.7414,-105.59428,Mountain,0.12,2.7,551,Temperate,0.719,3,Popular destination featuring historic landmarks.
12205,Sydney,-33.92507,151.71169,City,0.345,3.31,1775,Hot,0.778,7,Popular destination featuring scenic trails.
12206,Toronto,44.38714,-78.90664,City,0.358,4.8,1446,Temperate,0.668,5,Offers a memorable vacation.
12207,Venice,44.92757,12.49934,City,0.263,3.18,1626,Hot,0.67,6,Offers a family-friendly atmosphere.
12208,Istanbul,41.37639,28.79846,City,0.1,3.64,341,Cold,0.704,3,A cold city known for its beautiful beaches.
12209,Sydney,-33.1477,151.13943,City,0.271,4.28,1172,Temperate,0.767,8,Popular destination featuring friendly locals.
12210,Pyramids of Giza,30.39224,31.23044,Historic Site,0.126,4.03,651,Cold,0.797,4,A cold historic site known for its vibrant culture.
12211,Rocky Mountains,38.81928,-105.28438,Mountain,0.206,4.23,900,Temperate,0.635,2,Popular destination featuring historic landmarks.
12212,Swiss Alps,46.46385,10.5536,Mountain,0.229,3.99,1157,Temperate,0.576,2,A temperate mountain known for its stunning views.
12213,Great Wall of China,40.86453,116.01205,Historic Site,0.11,4.0,973,Cold,0.489,3,Popular destination featuring amazing food.
12214,Berlin,52.76753,13.57496,City,0.248,4.1,1122,Temperate,0.964,4,A temperate city known for its stunning views.
12215,Stonehenge,50.54597,-2.01789,Historic Site,0.428,4.57,2027,Temperate,0.739,7,A temperate historic site known for its vibrant culture.
12216,Great Wall of China,40.50917,115.75439,Historic Site,0.636,3.64,3250,Cold,0.836,9,A cold historic site known for its beautiful beaches.
12217,Sydney,-34.0695,151.12591,City,0.164,4.63,1018,Cold,0.615,6,Famous for its adventure sports.
12218,Los Angeles,33.86221,-117.68935,City,0.308,4.24,1526,Hot,0.749,3,Popular destination featuring amazing food.
12219,Great Wall of China,40.02227,116.91815,Historic Site,0.233,4.99,1305,Hot,1.0,6,Famous for its adventure sports.
12220,Serengeti,-1.73907,34.99974,National Park,0.07,3.41,481,Cold,0.78,1,Offers a memorable vacation.
12221,Bangkok,14.15423,101.12399,City,0.278,3.88,1463,Cold,0.872,5,Popular destination featuring scenic trails.
12222,Patagonia,-49.6087,-73.17373,Mountain,0.148,4.9,672,Temperate,0.635,3,Offers a family-friendly atmosphere.
12223,Venice,44.48812,11.20436,City,0.276,4.11,1023,Hot,0.832,1,Famous for its artistic heritage.
12224,Paris,48.90922,2.77151,City,0.251,4.14,1012,Hot,0.681,8,A hot city known for its vibrant culture.
12225,Grand Canyon,36.16818,-112.32973,National Park,0.307,3.53,1738,Temperate,0.692,2,Famous for its breathtaking sunsets.
12226,Venice,45.47428,12.9552,City,0.239,3.92,1040,Cold,1.0,2,A cold city known for its vibrant culture.
12227,Banff,50.29782,-115.2685,National Park,0.156,4.08,879,Temperate,0.545,1,Popular destination featuring scenic trails.
12228,Patagonia,-48.61435,-72.92731,Mountain,0.133,3.5,1166,Temperate,0.689,2,Famous for its artistic heritage.
12229,Cancun,20.47343,-86.14539,Beach,0.197,4.58,565,Temperate,0.553,2,Popular destination featuring friendly locals.
12230,Paris,49.17968,2.14069,City,0.033,4.46,559,Hot,0.596,6,Popular destination featuring unique wildlife.
12231,Himalayas,28.04106,86.62469,Mountain,0.211,4.2,1162,Temperate,0.419,1,Popular destination featuring friendly locals.
12232,Cape Town,-33.9104,18.51122,City,0.517,3.25,2549,Cold,0.555,7,Offers a memorable vacation.
12233,Amsterdam,53.30587,4.54559,City,0.708,3.85,3478,Temperate,0.72,4,A temperate city known for its beautiful beaches.
12234,Machu Picchu,-13.38469,-73.10766,Historic Site,0.575,3.72,2889,Cold,0.804,4,Famous for its artistic heritage.
12235,Himalayas,27.52831,87.36519,Mountain,0.273,4.39,1512,Temperate,0.886,2,Offers a perfect getaway.
12236,Bali,-8.75358,114.92622,Island,0.275,3.48,974,Temperate,0.946,1,Famous for its peaceful environment.
12237,Yellowstone,44.40206,-110.81968,National Park,0.102,4.58,497,Temperate,0.729,0,A temperate national park known for its vibrant culture.
12238,Paris,48.38197,1.51305,City,0.419,3.27,1947,Hot,0.828,5,Popular destination featuring historic landmarks.
12239,Mount Fuji,35.27841,138.6054,Mountain,0.247,3.51,889,Cold,0.724,2,Offers a perfect getaway.
12240,Chicago,42.12007,-87.20306,City,0.492,3.7,2321,Cold,0.603,4,A cold city known for its rich history.
12241,Moscow,56.41837,37.80728,City,0.31,4.03,1023,Cold,1.0,4,A cold city known for its vibrant culture.
12242,London,51.90358,-0.49743,City,0.38,3.63,1830,Hot,0.703,6,Offers a family-friendly atmosphere.
12243,Yosemite,38.32497,-120.27515,National Park,0.138,3.21,162,Temperate,0.483,2,Offers a romantic escape.
12244,Chicago,42.07498,-87.91696,City,0.367,4.14,1617,Temperate,0.412,7,Offers a family-friendly atmosphere.
12245,Taj Mahal,26.58689,78.01293,Historic Site,0.223,3.44,1200,Cold,0.599,3,Offers a family-friendly atmosphere.
12246,Machu Picchu,-13.50692,-72.87042,Historic Site,0.222,4.88,1596,Temperate,0.587,10,Famous for its peaceful environment.
12247,Pyramids of Giza,30.05146,31.40591,Historic Site,0.449,3.73,2264,Temperate,0.583,4,Popular destination featuring unique wildlife.
12248,Stonehenge,51.91517,-1.11551,Historic Site,0.032,3.68,101,Hot,0.783,3,A hot historic site known for its stunning views.
12249,Santorini,36.69189,25.80351,Island,0.316,4.63,1568,Temperate,0.724,1,Famous for its lush landscapes.
12250,Yellowstone,43.91437,-110.89615,National Park,0.463,3.35,2056,Cold,0.698,3,A cold national park known for its tranquil nature.
12251,Venice,46.03816,12.07128,City,0.167,3.91,724,Temperate,0.892,5,A temperate city known for its beautiful beaches.
12252,Istanbul,40.55008,29.29733,City,0.151,4.43,597,Temperate,0.594,8,Famous for its adventure sports.
12253,Swiss Alps,46.67364,9.25425,Mountain,0.41,3.96,2188,Temperate,0.574,2,Popular destination featuring amazing food.
12254,Rocky Mountains,39.66955,-106.30294,Mountain,0.259,3.72,1604,Cold,0.875,2,Offers a romantic escape.
12255,Serengeti,-1.97726,34.67797,National Park,0.156,4.34,425,Temperate,0.694,0,Popular destination featuring historic landmarks.
12256,Santorini,36.21186,24.74893,Island,0.054,3.56,174,Hot,0.807,0,Offers a unique travel experience.
